white_king,d_pawn,e_pawn,black_king,side_to_move
a4,d7,e3,c7,B
b4,d7,e3,c7,B
h4,d7,e3,c7,B
a5,d7,e3,c7,B
b5,d7,e3,c7,B
h5,d7,e3,c7,B
a6,d7,e3,c7,B
h6,d7,e3,c7,B
a7,d7,e3,c7,B
h7,d7,e3,c7,B
a8,d7,e3,c7,B
h8,d7,e3,c7,B
a1,d7,e3,e7,B
b1,d7,e3,e7,B
c1,d7,e3,e7,B
d1,d7,e3,e7,B
e1,d7,e3,e7,B
f1,d7,e3,e7,B
g1,d7,e3,e7,B
h1,d7,e3,e7,B
a2,d7,e3,e7,B
b2,d7,e3,e7,B
c2,d7,e3,e7,B
d2,d7,e3,e7,B
e2,d7,e3,e7,B
f2,d7,e3,e7,B
g2,d7,e3,e7,B
h2,d7,e3,e7,B
a3,d7,e3,e7,B
b3,d7,e3,e7,B
c3,d7,e3,e7,B
d3,d7,e3,e7,B
h3,d7,e3,e7,B
a4,d7,e3,e7,B
b4,d7,e3,e7,B
h4,d7,e3,e7,B
a5,d7,e3,e7,B
b5,d7,e3,e7,B
h5,d7,e3,e7,B
a6,d7,e3,e7,B
b6,d7,e3,e7,B
h6,d7,e3,e7,B
a7,d7,e3,e7,B
b7,d7,e3,e7,B
h7,d7,e3,e7,B
a8,d7,e3,e7,B
b8,d7,e3,e7,B
h8,d7,e3,e7,B
a1,d7,e3,c8,B
b1,d7,e3,c8,B
c1,d7,e3,c8,B
d1,d7,e3,c8,B
e1,d7,e3,c8,B
f1,d7,e3,c8,B
g1,d7,e3,c8,B
h1,d7,e3,c8,B
a2,d7,e3,c8,B
b2,d7,e3,c8,B
c2,d7,e3,c8,B
d2,d7,e3,c8,B
e2,d7,e3,c8,B
f2,d7,e3,c8,B
g2,d7,e3,c8,B
h2,d7,e3,c8,B
a3,d7,e3,c8,B
b3,d7,e3,c8,B
c3,d7,e3,c8,B
d3,d7,e3,c8,B
h3,d7,e3,c8,B
a4,d7,e3,c8,B
b4,d7,e3,c8,B
h4,d7,e3,c8,B
a5,d7,e3,c8,B
b5,d7,e3,c8,B
h5,d7,e3,c8,B
a6,d7,e3,c8,B
b6,d7,e3,c8,B
h6,d7,e3,c8,B
a7,d7,e3,c8,B
h7,d7,e3,c8,B
a8,d7,e3,c8,B
h8,d7,e3,c8,B
a1,d7,e3,d8,W
b1,d7,e3,d8,W
c1,d7,e3,d8,W
d1,d7,e3,d8,W
e1,d7,e3,d8,W
f1,d7,e3,d8,W
g1,d7,e3,d8,W
h1,d7,e3,d8,W
a2,d7,e3,d8,W
b2,d7,e3,d8,W
c2,d7,e3,d8,W
d2,d7,e3,d8,W
a3,d7,e3,d8,W
a4,d7,e3,d8,W
a5,d7,e3,d8,W
a6,d7,e3,d8,W
a7,d7,e3,d8,W
a8,d7,e3,d8,W
b8,d7,e3,d8,W
a1,d7,e3,d8,B
b1,d7,e3,d8,B
c1,d7,e3,d8,B
d1,d7,e3,d8,B
e1,d7,e3,d8,B
f1,d7,e3,d8,B
g1,d7,e3,d8,B
h1,d7,e3,d8,B
a2,d7,e3,d8,B
b2,d7,e3,d8,B
c2,d7,e3,d8,B
d2,d7,e3,d8,B
e2,d7,e3,d8,B
f2,d7,e3,d8,B
g2,d7,e3,d8,B
h2,d7,e3,d8,B
a3,d7,e3,d8,B
b3,d7,e3,d8,B
c3,d7,e3,d8,B
d3,d7,e3,d8,B
h3,d7,e3,d8,B
a4,d7,e3,d8,B
b4,d7,e3,d8,B
h4,d7,e3,d8,B
a5,d7,e3,d8,B
b5,d7,e3,d8,B
h5,d7,e3,d8,B
a6,d7,e3,d8,B
b6,d7,e3,d8,B
d6,d7,e3,d8,B
h6,d7,e3,d8,B
a7,d7,e3,d8,B
b7,d7,e3,d8,B
h7,d7,e3,d8,B
a8,d7,e3,d8,B
b8,d7,e3,d8,B
h8,d7,e3,d8,B
a1,d7,e3,e8,B
b1,d7,e3,e8,B
c1,d7,e3,e8,B
d1,d7,e3,e8,B
e1,d7,e3,e8,B
f1,d7,e3,e8,B
g1,d7,e3,e8,B
h1,d7,e3,e8,B
a2,d7,e3,e8,B
b2,d7,e3,e8,B
c2,d7,e3,e8,B
d2,d7,e3,e8,B
e2,d7,e3,e8,B
f2,d7,e3,e8,B
g2,d7,e3,e8,B
h2,d7,e3,e8,B
a3,d7,e3,e8,B
b3,d7,e3,e8,B
c3,d7,e3,e8,B
d3,d7,e3,e8,B
h3,d7,e3,e8,B
a4,d7,e3,e8,B
b4,d7,e3,e8,B
h4,d7,e3,e8,B
a5,d7,e3,e8,B
b5,d7,e3,e8,B
h5,d7,e3,e8,B
a6,d7,e3,e8,B
b6,d7,e3,e8,B
h6,d7,e3,e8,B
a7,d7,e3,e8,B
b7,d7,e3,e8,B
h7,d7,e3,e8,B
a8,d7,e3,e8,B
b8,d7,e3,e8,B
h8,d7,e3,e8,B
a1,d7,e4,c6,B
b1,d7,e4,c6,B
c1,d7,e4,c6,B
d1,d7,e4,c6,B
e1,d7,e4,c6,B
f1,d7,e4,c6,B
g1,d7,e4,c6,B
h1,d7,e4,c6,B
a2,d7,e4,c6,B
b2,d7,e4,c6,B
c2,d7,e4,c6,B
d2,d7,e4,c6,B
e2,d7,e4,c6,B
f2,d7,e4,c6,B
g2,d7,e4,c6,B
h2,d7,e4,c6,B
a3,d7,e4,c6,B
b3,d7,e4,c6,B
c3,d7,e4,c6,B
d3,d7,e4,c6,B
e3,d7,e4,c6,B
f3,d7,e4,c6,B
g3,d7,e4,c6,B
h3,d7,e4,c6,B
a4,d7,e4,c6,B
b4,d7,e4,c6,B
h4,d7,e4,c6,B
a5,d7,e4,c6,B
h5,d7,e4,c6,B
a6,d7,e4,c6,B
h6,d7,e4,c6,B
a7,d7,e4,c6,B
h7,d7,e4,c6,B
a8,d7,e4,c6,B
b8,d7,e4,c6,B
h8,d7,e4,c6,B
a1,d7,e4,d6,B
b1,d7,e4,d6,B
c1,d7,e4,d6,B
d1,d7,e4,d6,B
e1,d7,e4,d6,B
f1,d7,e4,d6,B
g1,d7,e4,d6,B
h1,d7,e4,d6,B
a2,d7,e4,d6,B
b2,d7,e4,d6,B
c2,d7,e4,d6,B
d2,d7,e4,d6,B
e2,d7,e4,d6,B
f2,d7,e4,d6,B
g2,d7,e4,d6,B
h2,d7,e4,d6,B
a3,d7,e4,d6,B
b3,d7,e4,d6,B
c3,d7,e4,d6,B
d3,d7,e4,d6,B
e3,d7,e4,d6,B
f3,d7,e4,d6,B
g3,d7,e4,d6,B
h3,d7,e4,d6,B
a4,d7,e4,d6,B
b4,d7,e4,d6,B
h4,d7,e4,d6,B
a5,d7,e4,d6,B
b5,d7,e4,d6,B
h5,d7,e4,d6,B
a6,d7,e4,d6,B
b6,d7,e4,d6,B
h6,d7,e4,d6,B
a7,d7,e4,d6,B
b7,d7,e4,d6,B
h7,d7,e4,d6,B
a8,d7,e4,d6,B
b8,d7,e4,d6,B
h8,d7,e4,d6,B
a1,d7,e4,e6,B
b1,d7,e4,e6,B
c1,d7,e4,e6,B
d1,d7,e4,e6,B
e1,d7,e4,e6,B
f1,d7,e4,e6,B
g1,d7,e4,e6,B
h1,d7,e4,e6,B
a2,d7,e4,e6,B
b2,d7,e4,e6,B
c2,d7,e4,e6,B
d2,d7,e4,e6,B
e2,d7,e4,e6,B
f2,d7,e4,e6,B
g2,d7,e4,e6,B
h2,d7,e4,e6,B
a3,d7,e4,e6,B
b3,d7,e4,e6,B
c3,d7,e4,e6,B
d3,d7,e4,e6,B
e3,d7,e4,e6,B
f3,d7,e4,e6,B
g3,d7,e4,e6,B
h3,d7,e4,e6,B
a4,d7,e4,e6,B
b4,d7,e4,e6,B
h4,d7,e4,e6,B
a5,d7,e4,e6,B
b5,d7,e4,e6,B
h5,d7,e4,e6,B
a6,d7,e4,e6,B
b6,d7,e4,e6,B
h6,d7,e4,e6,B
a7,d7,e4,e6,B
b7,d7,e4,e6,B
h7,d7,e4,e6,B
a8,d7,e4,e6,B
b8,d7,e4,e6,B
h8,d7,e4,e6,B
a1,d7,e4,c7,B
b1,d7,e4,c7,B
c1,d7,e4,c7,B
d1,d7,e4,c7,B
e1,d7,e4,c7,B
f1,d7,e4,c7,B
g1,d7,e4,c7,B
h1,d7,e4,c7,B
a2,d7,e4,c7,B
b2,d7,e4,c7,B
c2,d7,e4,c7,B
d2,d7,e4,c7,B
e2,d7,e4,c7,B
f2,d7,e4,c7,B
g2,d7,e4,c7,B
h2,d7,e4,c7,B
a3,d7,e4,c7,B
b3,d7,e4,c7,B
c3,d7,e4,c7,B
d3,d7,e4,c7,B
e3,d7,e4,c7,B
f3,d7,e4,c7,B
g3,d7,e4,c7,B
h3,d7,e4,c7,B
a4,d7,e4,c7,B
b4,d7,e4,c7,B
h4,d7,e4,c7,B
a5,d7,e4,c7,B
b5,d7,e4,c7,B
d5,d7,e4,c7,B
h5,d7,e4,c7,B
a6,d7,e4,c7,B
h6,d7,e4,c7,B
a7,d7,e4,c7,B
h7,d7,e4,c7,B
a8,d7,e4,c7,B
h8,d7,e4,c7,B
a1,d7,e4,e7,B
b1,d7,e4,e7,B
c1,d7,e4,e7,B
d1,d7,e4,e7,B
e1,d7,e4,e7,B
f1,d7,e4,e7,B
g1,d7,e4,e7,B
h1,d7,e4,e7,B
a2,d7,e4,e7,B
b2,d7,e4,e7,B
c2,d7,e4,e7,B
d2,d7,e4,e7,B
e2,d7,e4,e7,B
f2,d7,e4,e7,B
g2,d7,e4,e7,B
h2,d7,e4,e7,B
a3,d7,e4,e7,B
b3,d7,e4,e7,B
c3,d7,e4,e7,B
d3,d7,e4,e7,B
e3,d7,e4,e7,B
f3,d7,e4,e7,B
g3,d7,e4,e7,B
h3,d7,e4,e7,B
a4,d7,e4,e7,B
b4,d7,e4,e7,B
h4,d7,e4,e7,B
a5,d7,e4,e7,B
b5,d7,e4,e7,B
d5,d7,e4,e7,B
h5,d7,e4,e7,B
a6,d7,e4,e7,B
b6,d7,e4,e7,B
h6,d7,e4,e7,B
a7,d7,e4,e7,B
b7,d7,e4,e7,B
h7,d7,e4,e7,B
a8,d7,e4,e7,B
b8,d7,e4,e7,B
h8,d7,e4,e7,B
a1,d7,e4,c8,B
b1,d7,e4,c8,B
c1,d7,e4,c8,B
d1,d7,e4,c8,B
e1,d7,e4,c8,B
f1,d7,e4,c8,B
g1,d7,e4,c8,B
h1,d7,e4,c8,B
a2,d7,e4,c8,B
b2,d7,e4,c8,B
c2,d7,e4,c8,B
d2,d7,e4,c8,B
e2,d7,e4,c8,B
f2,d7,e4,c8,B
g2,d7,e4,c8,B
h2,d7,e4,c8,B
a3,d7,e4,c8,B
b3,d7,e4,c8,B
c3,d7,e4,c8,B
d3,d7,e4,c8,B
e3,d7,e4,c8,B
f3,d7,e4,c8,B
g3,d7,e4,c8,B
h3,d7,e4,c8,B
a4,d7,e4,c8,B
b4,d7,e4,c8,B
h4,d7,e4,c8,B
a5,d7,e4,c8,B
b5,d7,e4,c8,B
d5,d7,e4,c8,B
h5,d7,e4,c8,B
a6,d7,e4,c8,B
b6,d7,e4,c8,B
h6,d7,e4,c8,B
a7,d7,e4,c8,B
h7,d7,e4,c8,B
a8,d7,e4,c8,B
h8,d7,e4,c8,B
a1,d7,e4,d8,W
b1,d7,e4,d8,W
c1,d7,e4,d8,W
d1,d7,e4,d8,W
e1,d7,e4,d8,W
f1,d7,e4,d8,W
g1,d7,e4,d8,W
h1,d7,e4,d8,W
a2,d7,e4,d8,W
b2,d7,e4,d8,W
c2,d7,e4,d8,W
d2,d7,e4,d8,W
e2,d7,e4,d8,W
f2,d7,e4,d8,W
g2,d7,e4,d8,W
h2,d7,e4,d8,W
a3,d7,e4,d8,W
a4,d7,e4,d8,W
a5,d7,e4,d8,W
a6,d7,e4,d8,W
a7,d7,e4,d8,W
a8,d7,e4,d8,W
b8,d7,e4,d8,W
a1,d7,e4,d8,B
b1,d7,e4,d8,B
c1,d7,e4,d8,B
d1,d7,e4,d8,B
e1,d7,e4,d8,B
f1,d7,e4,d8,B
g1,d7,e4,d8,B
h1,d7,e4,d8,B
a2,d7,e4,d8,B
b2,d7,e4,d8,B
c2,d7,e4,d8,B
d2,d7,e4,d8,B
e2,d7,e4,d8,B
f2,d7,e4,d8,B
g2,d7,e4,d8,B
h2,d7,e4,d8,B
a3,d7,e4,d8,B
b3,d7,e4,d8,B
c3,d7,e4,d8,B
d3,d7,e4,d8,B
e3,d7,e4,d8,B
f3,d7,e4,d8,B
g3,d7,e4,d8,B
h3,d7,e4,d8,B
a4,d7,e4,d8,B
b4,d7,e4,d8,B
h4,d7,e4,d8,B
a5,d7,e4,d8,B
b5,d7,e4,d8,B
d5,d7,e4,d8,B
h5,d7,e4,d8,B
a6,d7,e4,d8,B
b6,d7,e4,d8,B
d6,d7,e4,d8,B
h6,d7,e4,d8,B
a7,d7,e4,d8,B
b7,d7,e4,d8,B
h7,d7,e4,d8,B
a8,d7,e4,d8,B
b8,d7,e4,d8,B
h8,d7,e4,d8,B
a1,d7,e4,e8,B
b1,d7,e4,e8,B
c1,d7,e4,e8,B
d1,d7,e4,e8,B
e1,d7,e4,e8,B
f1,d7,e4,e8,B
g1,d7,e4,e8,B
h1,d7,e4,e8,B
a2,d7,e4,e8,B
b2,d7,e4,e8,B
c2,d7,e4,e8,B
d2,d7,e4,e8,B
e2,d7,e4,e8,B
f2,d7,e4,e8,B
g2,d7,e4,e8,B
h2,d7,e4,e8,B
a3,d7,e4,e8,B
b3,d7,e4,e8,B
c3,d7,e4,e8,B
d3,d7,e4,e8,B
e3,d7,e4,e8,B
f3,d7,e4,e8,B
g3,d7,e4,e8,B
h3,d7,e4,e8,B
a4,d7,e4,e8,B
b4,d7,e4,e8,B
h4,d7,e4,e8,B
a5,d7,e4,e8,B
b5,d7,e4,e8,B
d5,d7,e4,e8,B
h5,d7,e4,e8,B
a6,d7,e4,e8,B
b6,d7,e4,e8,B
h6,d7,e4,e8,B
a7,d7,e4,e8,B
b7,d7,e4,e8,B
h7,d7,e4,e8,B
a8,d7,e4,e8,B
b8,d7,e4,e8,B
h8,d7,e4,e8,B
a1,d7,e5,c6,B
b1,d7,e5,c6,B
c1,d7,e5,c6,B
d1,d7,e5,c6,B
e1,d7,e5,c6,B
f1,d7,e5,c6,B
g1,d7,e5,c6,B
h1,d7,e5,c6,B
a2,d7,e5,c6,B
b2,d7,e5,c6,B
c2,d7,e5,c6,B
d2,d7,e5,c6,B
e2,d7,e5,c6,B
f2,d7,e5,c6,B
g2,d7,e5,c6,B
h2,d7,e5,c6,B
a3,d7,e5,c6,B
b3,d7,e5,c6,B
c3,d7,e5,c6,B
d3,d7,e5,c6,B
e3,d7,e5,c6,B
f3,d7,e5,c6,B
g3,d7,e5,c6,B
h3,d7,e5,c6,B
a4,d7,e5,c6,B
b4,d7,e5,c6,B
c4,d7,e5,c6,B
d4,d7,e5,c6,B
e4,d7,e5,c6,B
f4,d7,e5,c6,B
g4,d7,e5,c6,B
h4,d7,e5,c6,B
a5,d7,e5,c6,B
h5,d7,e5,c6,B
a6,d7,e5,c6,B
h6,d7,e5,c6,B
a7,d7,e5,c6,B
h7,d7,e5,c6,B
a8,d7,e5,c6,B
b8,d7,e5,c6,B
h8,d7,e5,c6,B
a1,d7,e5,d6,B
b1,d7,e5,d6,B
c1,d7,e5,d6,B
d1,d7,e5,d6,B
e1,d7,e5,d6,B
f1,d7,e5,d6,B
g1,d7,e5,d6,B
h1,d7,e5,d6,B
a2,d7,e5,d6,B
b2,d7,e5,d6,B
c2,d7,e5,d6,B
d2,d7,e5,d6,B
e2,d7,e5,d6,B
f2,d7,e5,d6,B
g2,d7,e5,d6,B
h2,d7,e5,d6,B
a3,d7,e5,d6,B
b3,d7,e5,d6,B
c3,d7,e5,d6,B
d3,d7,e5,d6,B
e3,d7,e5,d6,B
f3,d7,e5,d6,B
g3,d7,e5,d6,B
h3,d7,e5,d6,B
a4,d7,e5,d6,B
b4,d7,e5,d6,B
c4,d7,e5,d6,B
d4,d7,e5,d6,B
e4,d7,e5,d6,B
f4,d7,e5,d6,B
g4,d7,e5,d6,B
h4,d7,e5,d6,B
a5,d7,e5,d6,B
b5,d7,e5,d6,B
h5,d7,e5,d6,B
a6,d7,e5,d6,B
b6,d7,e5,d6,B
h6,d7,e5,d6,B
a7,d7,e5,d6,B
b7,d7,e5,d6,B
h7,d7,e5,d6,B
a8,d7,e5,d6,B
b8,d7,e5,d6,B
h8,d7,e5,d6,B
a1,d7,e5,e6,B
b1,d7,e5,e6,B
c1,d7,e5,e6,B
d1,d7,e5,e6,B
e1,d7,e5,e6,B
f1,d7,e5,e6,B
g1,d7,e5,e6,B
h1,d7,e5,e6,B
a2,d7,e5,e6,B
b2,d7,e5,e6,B
c2,d7,e5,e6,B
d2,d7,e5,e6,B
e2,d7,e5,e6,B
f2,d7,e5,e6,B
g2,d7,e5,e6,B
h2,d7,e5,e6,B
a3,d7,e5,e6,B
b3,d7,e5,e6,B
c3,d7,e5,e6,B
d3,d7,e5,e6,B
e3,d7,e5,e6,B
f3,d7,e5,e6,B
g3,d7,e5,e6,B
h3,d7,e5,e6,B
a4,d7,e5,e6,B
b4,d7,e5,e6,B
c4,d7,e5,e6,B
d4,d7,e5,e6,B
e4,d7,e5,e6,B
f4,d7,e5,e6,B
g4,d7,e5,e6,B
h4,d7,e5,e6,B
a5,d7,e5,e6,B
b5,d7,e5,e6,B
c5,d7,e5,e6,B
h5,d7,e5,e6,B
a6,d7,e5,e6,B
b6,d7,e5,e6,B
h6,d7,e5,e6,B
a7,d7,e5,e6,B
b7,d7,e5,e6,B
h7,d7,e5,e6,B
a8,d7,e5,e6,B
b8,d7,e5,e6,B
h8,d7,e5,e6,B
a1,d7,e5,c7,B
b1,d7,e5,c7,B
c1,d7,e5,c7,B
d1,d7,e5,c7,B
e1,d7,e5,c7,B
f1,d7,e5,c7,B
g1,d7,e5,c7,B
h1,d7,e5,c7,B
a2,d7,e5,c7,B
b2,d7,e5,c7,B
c2,d7,e5,c7,B
d2,d7,e5,c7,B
e2,d7,e5,c7,B
f2,d7,e5,c7,B
g2,d7,e5,c7,B
h2,d7,e5,c7,B
a3,d7,e5,c7,B
b3,d7,e5,c7,B
c3,d7,e5,c7,B
d3,d7,e5,c7,B
e3,d7,e5,c7,B
f3,d7,e5,c7,B
g3,d7,e5,c7,B
h3,d7,e5,c7,B
a4,d7,e5,c7,B
b4,d7,e5,c7,B
c4,d7,e5,c7,B
d4,d7,e5,c7,B
e4,d7,e5,c7,B
f4,d7,e5,c7,B
g4,d7,e5,c7,B
h4,d7,e5,c7,B
a5,d7,e5,c7,B
b5,d7,e5,c7,B
c5,d7,e5,c7,B
d5,d7,e5,c7,B
h5,d7,e5,c7,B
a6,d7,e5,c7,B
h6,d7,e5,c7,B
a7,d7,e5,c7,B
h7,d7,e5,c7,B
a8,d7,e5,c7,B
h8,d7,e5,c7,B
a1,d7,e5,e7,B
b1,d7,e5,e7,B
c1,d7,e5,e7,B
d1,d7,e5,e7,B
e1,d7,e5,e7,B
f1,d7,e5,e7,B
g1,d7,e5,e7,B
h1,d7,e5,e7,B
a2,d7,e5,e7,B
b2,d7,e5,e7,B
c2,d7,e5,e7,B
d2,d7,e5,e7,B
e2,d7,e5,e7,B
f2,d7,e5,e7,B
g2,d7,e5,e7,B
h2,d7,e5,e7,B
a3,d7,e5,e7,B
b3,d7,e5,e7,B
c3,d7,e5,e7,B
d3,d7,e5,e7,B
e3,d7,e5,e7,B
f3,d7,e5,e7,B
g3,d7,e5,e7,B
h3,d7,e5,e7,B
a4,d7,e5,e7,B
b4,d7,e5,e7,B
c4,d7,e5,e7,B
d4,d7,e5,e7,B
e4,d7,e5,e7,B
f4,d7,e5,e7,B
g4,d7,e5,e7,B
h4,d7,e5,e7,B
a5,d7,e5,e7,B
b5,d7,e5,e7,B
c5,d7,e5,e7,B
d5,d7,e5,e7,B
h5,d7,e5,e7,B
a6,d7,e5,e7,B
b6,d7,e5,e7,B
h6,d7,e5,e7,B
a7,d7,e5,e7,B
b7,d7,e5,e7,B
h7,d7,e5,e7,B
a8,d7,e5,e7,B
b8,d7,e5,e7,B
h8,d7,e5,e7,B
a1,d7,e5,c8,B
b1,d7,e5,c8,B
c1,d7,e5,c8,B
d1,d7,e5,c8,B
e1,d7,e5,c8,B
f1,d7,e5,c8,B
g1,d7,e5,c8,B
h1,d7,e5,c8,B
a2,d7,e5,c8,B
b2,d7,e5,c8,B
c2,d7,e5,c8,B
d2,d7,e5,c8,B
e2,d7,e5,c8,B
f2,d7,e5,c8,B
g2,d7,e5,c8,B
h2,d7,e5,c8,B
a3,d7,e5,c8,B
b3,d7,e5,c8,B
c3,d7,e5,c8,B
d3,d7,e5,c8,B
e3,d7,e5,c8,B
f3,d7,e5,c8,B
g3,d7,e5,c8,B
h3,d7,e5,c8,B
a4,d7,e5,c8,B
b4,d7,e5,c8,B
c4,d7,e5,c8,B
d4,d7,e5,c8,B
e4,d7,e5,c8,B
f4,d7,e5,c8,B
g4,d7,e5,c8,B
h4,d7,e5,c8,B
a5,d7,e5,c8,B
b5,d7,e5,c8,B
c5,d7,e5,c8,B
d5,d7,e5,c8,B
h5,d7,e5,c8,B
a6,d7,e5,c8,B
b6,d7,e5,c8,B
h6,d7,e5,c8,B
a7,d7,e5,c8,B
h7,d7,e5,c8,B
a8,d7,e5,c8,B
h8,d7,e5,c8,B
a1,d7,e5,d8,B
b1,d7,e5,d8,B
c1,d7,e5,d8,B
d1,d7,e5,d8,B
e1,d7,e5,d8,B
f1,d7,e5,d8,B
g1,d7,e5,d8,B
h1,d7,e5,d8,B
a2,d7,e5,d8,B
b2,d7,e5,d8,B
c2,d7,e5,d8,B
d2,d7,e5,d8,B
e2,d7,e5,d8,B
f2,d7,e5,d8,B
g2,d7,e5,d8,B
h2,d7,e5,d8,B
a3,d7,e5,d8,B
b3,d7,e5,d8,B
c3,d7,e5,d8,B
d3,d7,e5,d8,B
e3,d7,e5,d8,B
f3,d7,e5,d8,B
g3,d7,e5,d8,B
h3,d7,e5,d8,B
a4,d7,e5,d8,B
b4,d7,e5,d8,B
c4,d7,e5,d8,B
d4,d7,e5,d8,B
e4,d7,e5,d8,B
f4,d7,e5,d8,B
g4,d7,e5,d8,B
h4,d7,e5,d8,B
a5,d7,e5,d8,B
b5,d7,e5,d8,B
c5,d7,e5,d8,B
d5,d7,e5,d8,B
h5,d7,e5,d8,B
a6,d7,e5,d8,B
b6,d7,e5,d8,B
d6,d7,e5,d8,B
h6,d7,e5,d8,B
a7,d7,e5,d8,B
b7,d7,e5,d8,B
h7,d7,e5,d8,B
a8,d7,e5,d8,B
b8,d7,e5,d8,B
h8,d7,e5,d8,B
a1,d7,e5,e8,B
b1,d7,e5,e8,B
c1,d7,e5,e8,B
d1,d7,e5,e8,B
e1,d7,e5,e8,B
f1,d7,e5,e8,B
g1,d7,e5,e8,B
h1,d7,e5,e8,B
a2,d7,e5,e8,B
b2,d7,e5,e8,B
c2,d7,e5,e8,B
d2,d7,e5,e8,B
e2,d7,e5,e8,B
f2,d7,e5,e8,B
g2,d7,e5,e8,B
h2,d7,e5,e8,B
a3,d7,e5,e8,B
b3,d7,e5,e8,B
c3,d7,e5,e8,B
d3,d7,e5,e8,B
e3,d7,e5,e8,B
f3,d7,e5,e8,B
g3,d7,e5,e8,B
h3,d7,e5,e8,B
a4,d7,e5,e8,B
b4,d7,e5,e8,B
c4,d7,e5,e8,B
d4,d7,e5,e8,B
e4,d7,e5,e8,B
f4,d7,e5,e8,B
g4,d7,e5,e8,B
h4,d7,e5,e8,B
a5,d7,e5,e8,B
b5,d7,e5,e8,B
c5,d7,e5,e8,B
d5,d7,e5,e8,B
h5,d7,e5,e8,B
a6,d7,e5,e8,B
b6,d7,e5,e8,B
h6,d7,e5,e8,B
a7,d7,e5,e8,B
b7,d7,e5,e8,B
h7,d7,e5,e8,B
a8,d7,e5,e8,B
b8,d7,e5,e8,B
h8,d7,e5,e8,B
d6,d7,e6,d8,B
d6,d7,e7,d8,B
e6,d7,e7,e8,B
